object_id,zone_orig,zone_gzt,zone_desc,zone_link,colour
4857,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4857,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4858,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4858,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4859,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4859,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4860,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4860,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4861,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4861,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4862,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4862,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4863,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4863,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4864,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4864,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4865,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4865,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4866,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4866,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4867,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4867,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4868,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4868,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4869,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4869,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4870,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4870,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4871,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4871,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4872,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4872,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4873,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4873,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4874,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4874,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4875,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4875,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4876,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4876,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4877,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4877,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4878,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4878,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4879,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4879,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4880,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4880,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4881,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4881,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4882,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4882,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4883,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4883,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4884,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4884,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4885,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4885,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4886,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4886,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4887,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4887,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4888,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4888,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4889,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4889,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4890,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4890,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4891,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4891,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4892,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4892,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4893,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4893,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4894,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4894,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4895,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4895,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4896,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4896,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4897,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4897,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4898,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4898,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4899,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4899,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4900,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4900,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4901,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4901,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4902,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4902,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4903,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4903,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4904,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4904,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4905,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4905,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4906,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4906,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4907,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4907,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4908,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4908,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4909,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4909,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4910,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4910,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4911,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4911,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4912,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4912,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4913,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4913,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4914,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4914,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4915,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4915,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4916,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4916,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4917,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4917,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4918,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4918,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4919,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4919,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4920,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4920,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4921,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4921,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4922,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4922,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4923,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4923,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4924,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4924,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4925,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4925,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4926,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4926,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4927,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4927,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4928,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4928,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4929,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4929,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4930,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4930,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4931,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4931,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4932,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4932,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4933,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4933,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4934,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4934,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4935,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4935,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4936,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4936,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4937,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4937,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4938,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4938,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4939,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4939,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4940,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4940,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4941,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4941,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4942,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4942,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4943,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4943,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4944,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4944,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4945,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4945,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4946,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4946,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4947,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4947,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4948,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4948,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4949,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4949,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4950,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4950,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4951,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4951,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4952,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4952,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4953,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4953,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4954,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4954,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4955,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4955,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4956,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4956,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4957,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4957,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4958,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4958,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4959,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4959,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4960,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4960,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4961,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4961,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4962,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4962,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4963,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4963,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4964,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4964,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4965,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4965,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4966,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4966,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4967,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4967,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4968,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4968,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4969,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4969,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4970,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4970,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4971,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4971,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4972,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4972,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4973,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4973,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4974,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4974,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4975,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4975,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4976,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4976,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4977,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4977,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4978,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4978,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4979,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4979,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4980,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4980,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4981,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4981,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4982,Zone Z1: Sustainable Residential Neighbourhoods,R2.6,TEST Description 4982,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow1,Yes,No"
4983,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4983,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4984,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4984,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4985,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4985,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4986,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4986,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4987,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4987,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
